Artist,Track,Loudness,Acousticness,Tempo,Url_youtube
Edvard Grieg,"Lyrical Pieces, Op. 12 (Excerpts): No. 1, Arietta",-35.489,0.994,66.308,https://www.youtube.com/watch?v=5TbQftYOKms
Edvard Grieg,"Lyric Pieces Book I, Op. 12: No. 1 Arietta",-41.001,0.996,129.794,https://www.youtube.com/watch?v=5TbQftYOKms
Edvard Grieg,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",-18.059,0.975,94.4,https://www.youtube.com/watch?v=I1Yoyz6_Los
Edvard Grieg,"Lyric Pieces Book I, Op. 12: No. 7 Album Leaf",-33.318,0.995,99.719,https://www.youtube.com/watch?v=sOBPm0AW6jU
Edvard Grieg,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",-26.438,0.981,105.541,https://www.youtube.com/watch?v=I1Yoyz6_Los
Diego Torres,Color Esperanza 2020,-7.768,0.161,106.002,https://www.youtube.com/watch?v=Nb1VOQRs-Vs
Diego Torres,Color Esperanza,-6.253,0.342,100.962,https://www.youtube.com/watch?v=Nb1VOQRs-Vs
Diego Torres,Sueños (with Julieta Venegas) - MTV Unplugged,-3.714,0.271,104.029,https://www.youtube.com/watch?v=nVS3ZFFZlUw
Diego Torres,Tratar de Estar Mejor,-10.047,0.0326,85.994,https://www.youtube.com/watch?v=ML9QIhUE5Vc
Diego Torres,Penelope,-9.829,0.242,99.025,https://www.youtube.com/watch?v=lTTZ8PkQ_Pk
Diego Torres,Sueños,-5.57,0.12,103.825,https://www.youtube.com/watch?v=Esx18epyPL0
Diego Torres,Un Poquito,-4.783,0.415,95.993,https://www.youtube.com/watch?v=gL4x2zG_6Yo
Diego Torres,Usted (feat. Vicentico) - MTV Unplugged,-3.147,0.468,101.913,https://www.youtube.com/watch?v=qy0QY0KiqX8
Diego Torres,Guapa,-3.152,0.047,139.837,https://www.youtube.com/watch?v=8Ef8dpz6_eA
Diego Torres,Se Que Ya No Volverás,-8.805,0.138,171.82,https://www.youtube.com/watch?v=--B-nPlOXk0
Zé Ramalho,Sinônimos,-6.737,0.552,110.733,https://www.youtube.com/watch?v=FUz0a2cl_RM
Zé Ramalho,Chão de Giz,-9.32,0.836,143.853,https://www.youtube.com/watch?v=FBMMNBOXins
Zé Ramalho,Ai Que Saudade D'Ocê,-10.124,0.356,112.121,https://www.youtube.com/watch?v=Kh21uLSZQZQ
Zé Ramalho,Entre a Serpente e a Estrela (Amarillo By Money),-8.894,0.366,119.943,https://www.youtube.com/watch?v=tuyvqVTThMg
Zé Ramalho,Sinônimos (Ao Vivo),-5.958,0.355,137.448,https://www.youtube.com/watch?v=FUz0a2cl_RM
Zé Ramalho,Coração Bobo - Ao Vivo,-9.173,0.796,111.902,https://www.youtube.com/watch?v=Bumg5dMdqYQ
Zé Ramalho,Chão de Giz,-10.543,0.769,140.976,https://www.youtube.com/watch?v=FBMMNBOXins
Zé Ramalho,Garoto de Aluguel (Taxi Boy) [Ao Vivo],-8.266,0.467,90.841,https://www.youtube.com/watch?v=IH_jJAOD0k4
Zé Ramalho,Admirável Gado Novo,-10.339,0.349,87.275,https://www.youtube.com/watch?v=YwqoeKlaJQs
Zé Ramalho,Sabiá - Ao Vivo,-8.059,0.843,142.331,https://www.youtube.com/watch?v=GHXe-OO5kAo
Luciano Pereyra,Aunque Te Enamores,-6.866,0.132,141.094,https://www.youtube.com/watch?v=Ae8j073NrUI
Luciano Pereyra,Que Suerte Tiene El,-6.341,0.17,96.004,https://www.youtube.com/watch?v=HruUfRtYQVk
Luciano Pereyra,Como Tú,-4.684,0.101,93.517,https://www.youtube.com/watch?v=Z0MzSY5RTYI
Luciano Pereyra,Una Mujer Como Tú,-4.985,0.0468,89.985,https://www.youtube.com/watch?v=D6GXRdZECko
Luciano Pereyra,Quedate Conmigo,-3.355,0.141,92.0,https://www.youtube.com/watch?v=hTUfUjOpTZ8
Luciano Pereyra,Enséñame A Vivir Sin Ti,-4.492,0.242,144.051,https://www.youtube.com/watch?v=COwSiHhAsoI
Luciano Pereyra,Porque Aun Te Amo,-4.233,0.154,123.893,https://www.youtube.com/watch?v=wqsKiezZzY0
Luciano Pereyra,Quédate,-5.246,0.792,138.057,https://www.youtube.com/watch?v=e5Eo2e7Zirs
Luciano Pereyra,Sin Haber Dormido,-3.473,0.145,179.958,https://www.youtube.com/watch?v=NYbNSiZMRg0
Luciano Pereyra,Sin Testigos,-4.518,0.378,121.962,https://www.youtube.com/watch?v=yxKPOj9AYdk
Faith Evans,I'll Be Missing You (feat. 112),-9.199,0.0523,109.877,https://www.youtube.com/watch?v=NKMtZm2YuBE
Faith Evans,Love Like This,-7.328,0.00364,100.904,https://www.youtube.com/watch?v=w1QzBQKYbag
Faith Evans,Hope,-7.218,0.43,106.948,https://www.youtube.com/watch?v=i0XOCs86om0
Faith Evans,Soon as I Get Home,-6.2,0.519,120.141,https://www.youtube.com/watch?v=ylB0BIVS20U
Faith Evans,I Love You,-4.062,0.00981,168.004,https://www.youtube.com/watch?v=ybToZTdi8ak
Faith Evans,Can't Believe (feat. Carl Thomas),-4.828,0.0684,89.591,https://www.youtube.com/watch?v=t9061pGWYLM
Faith Evans,You Used to Love Me,-8.195,0.247,89.266,https://www.youtube.com/watch?v=Vc8sR60pwtA
Faith Evans,Party on the West Coast (feat. Snoop Dogg),-5.089,0.0448,103.951,https://www.youtube.com/watch?v=9aEFUD9lmg4
Faith Evans,Never Gonna Let You Go,-7.308,0.442,109.936,https://www.youtube.com/watch?v=KqR7SebhPEs
Faith Evans,Between The Lines,-8.202,0.101,103.694,https://www.youtube.com/watch?v=sUXhgcZd_6g
Lulu Santos,Apenas Mais uma de Amor,-13.509,0.0563,165.961,https://www.youtube.com/watch?v=QRMhvacv5A4
Lulu Santos,Tempos Modernos,-8.235,0.0564,125.867,https://www.youtube.com/watch?v=ZloBT9eonm4
Lulu Santos,Cabelo De Anjo,-11.63,0.931,86.991,https://www.youtube.com/watch?v=FXh1YTOTPEw
Lulu Santos,Toda Forma de Amor,-5.631,0.113,137.905,https://www.youtube.com/watch?v=WeZU_4VO_9I
Lulu Santos,Tão Bem,-13.892,0.73,82.613,https://www.youtube.com/watch?v=kJL8db2MBeU
Lulu Santos,A Cura,-9.131,0.73,159.936,https://www.youtube.com/watch?v=ArNPp9wmhuU
Lulu Santos,O Descobridor dos Sete Mares,-10.288,0.00196,136.748,https://www.youtube.com/watch?v=lPqpF8PfKnk
Lulu Santos,Tudo Bem,-15.55,0.813,81.311,https://www.youtube.com/watch?v=-hc1fDXTJgA
Lulu Santos,Tempos Modernos,-6.338,0.0604,126.011,https://www.youtube.com/watch?v=ZloBT9eonm4
Lulu Santos,Um certo alguém,-11.404,0.513,134.682,https://www.youtube.com/watch?v=XHk9IZU0ca0
Shakin' Stevens,Merry Christmas Everyone,-3.315,0.129,202.899,https://www.youtube.com/watch?v=N-PyWfVkjZc
Shakin' Stevens,You Drive Me Crazy,-2.597,0.173,119.494,https://www.youtube.com/watch?v=OFZH1ZqrRS0
Shakin' Stevens,Because I Love You,-7.262,0.328,102.048,https://www.youtube.com/watch?v=rh8kKjDEbvM
Shakin' Stevens,A Rockin' Good Way (to Mess Around and Fall in Love),-4.026,0.566,129.109,https://www.youtube.com/watch?v=vBwfCB5OYvU
Shakin' Stevens,Give Me Your Heart Tonight,-4.225,0.276,128.33,https://www.youtube.com/watch?v=jKnCi3H2mPc
Shakin' Stevens,I Cry Just a Little Bit,-5.034,0.139,124.286,https://www.youtube.com/watch?v=87oAjeeEDlI
Shakin' Stevens,This Ole House,-2.946,0.053,192.811,https://www.youtube.com/watch?v=dRvcrWGUmR4
Shakin' Stevens,Oh Julie,-2.072,0.211,160.249,https://www.youtube.com/watch?v=6AtOcWOPT50
Shakin' Stevens,A Love Worth Waiting For,-4.304,0.0424,130.697,https://www.youtube.com/watch?v=ep0vWiJc6Xw
Shakin' Stevens,"Marie, Marie",-2.838,0.0342,170.011,https://www.youtube.com/watch?v=EhUIVUOdyR0
Jota Quest,Só Hoje - Acústico,-9.358,0.249,144.101,https://www.youtube.com/watch?v=NeADhPP0G2Q
Jota Quest,Só Hoje,-5.333,0.154,144.183,https://www.youtube.com/watch?v=TynFsTZlGDU
Jota Quest,Dias Melhores - Acústico,-9.985,0.0971,104.027,https://www.youtube.com/watch?v=9dsUVU7ERK4
Jota Quest,Além do Horizonte,-3.556,0.00239,140.004,https://www.youtube.com/watch?v=KnmWg7aEyiE
Jota Quest,Dias Melhores,-8.843,0.0365,106.04,https://www.youtube.com/watch?v=9dsUVU7ERK4
Jota Quest,Fácil,-3.938,0.143,101.93,https://www.youtube.com/watch?v=n7sefP9QLrg
Jota Quest,O Sol,-4.655,0.0227,160.024,https://www.youtube.com/watch?v=XgeF0aVNZL0
Jota Quest,Pra Quando Você Se Lembrar de Mim - Acústico,-9.04,0.244,119.979,https://www.youtube.com/watch?v=bp8nMS1LhMI
Jota Quest,O Que Eu Também Não Entendo,-8.015,0.249,114.035,https://www.youtube.com/watch?v=LBZiqoPojSQ
Jota Quest,Fácil - Acústico,-10.761,0.377,95.914,https://www.youtube.com/watch?v=n7sefP9QLrg
Víctor Manuelle,Tengo Ganas,-3.641,0.198,94.616,https://www.youtube.com/watch?v=LvJcDhDYiXM
Víctor Manuelle,No Quería Engañarte,-3.219,0.365,182.149,https://www.youtube.com/watch?v=fO2q-rRiD8Y
Víctor Manuelle,Si Tú Me Besas,-8.384,0.7,102.918,https://www.youtube.com/watch?v=TuY1py-wPl4
Víctor Manuelle,Apiádate de Mi,-7.056,0.293,168.788,https://www.youtube.com/watch?v=j5Q67LhmhMk
Víctor Manuelle,He Tratado,-5.918,0.402,91.547,https://www.youtube.com/watch?v=7wpVJvRIKYQ
Víctor Manuelle,Por Ella,-8.22,0.211,172.915,https://www.youtube.com/watch?v=2alLpwcoweM
Víctor Manuelle,Mala y Peligrosa (feat. Bad Bunny),-4.101,0.622,88.993,https://www.youtube.com/watch?v=sZvYPC-Xh1g
Víctor Manuelle,Ay Amor - Reggaeton,-5.125,0.202,179.968,https://www.youtube.com/watch?v=dOykqEBHZpM
Víctor Manuelle,Dile a Ella,-5.003,0.338,86.912,https://www.youtube.com/watch?v=Ijkao2n_UdM
Víctor Manuelle,Voy A Prometerme,-7.603,0.122,90.257,https://www.youtube.com/watch?v=bi8PouaxNn0
Javier Solís,Esclavo y Amo,-11.544,0.866,186.614,https://www.youtube.com/watch?v=Ag9rrauCHLw
Javier Solís,En Tu Pelo,-9.229,0.899,145.366,https://www.youtube.com/watch?v=yuQku2CuIhA
Javier Solís,Entrega Total,-18.651,0.928,78.1,https://www.youtube.com/watch?v=oa9IQkuAwtY
Javier Solís,Renunciación,-9.113,0.612,134.957,https://www.youtube.com/watch?v=bPM31yVQmbg
Javier Solís,Media Vuelta,-9.041,0.889,93.953,https://www.youtube.com/watch?v=eVWXKlWpo5Y
Javier Solís,Sombras Nada Más,-17.042,0.924,99.526,https://www.youtube.com/watch?v=My8E73XY7QI
Javier Solís,El Loco,-13.43,0.843,113.384,https://www.youtube.com/watch?v=Qe4NBjVCs4o
Javier Solís,Sombras - Versión Trío,-4.77,0.594,94.962,https://www.youtube.com/watch?v=My8E73XY7QI
Javier Solís,Cataclismo,-13.593,0.92,109.558,https://www.youtube.com/watch?v=sNXQ36JqCiU
Vedo,You Got It,-8.937,0.143,122.074,https://www.youtube.com/watch?v=BKJDpuUfXxA
Vedo,Do You Mind,-5.209,0.11,96.522,https://www.youtube.com/watch?v=oazSmrW0Tgw
Vedo,Let's Get Married,-7.388,0.277,132.177,https://www.youtube.com/watch?v=slKfYy5wKEc
Vedo,4 Walls,-7.745,0.733,127.955,https://www.youtube.com/watch?v=q89cbJfhYQ8
Vedo,Girls Need Love (V-Mix),-9.183,0.449,97.101,https://www.youtube.com/watch?v=3hz3yOKUGgM
Vedo,Equal,-8.529,0.297,80.974,https://www.youtube.com/watch?v=VPiojTXfTN0
Vedo,Celebrate,-10.274,0.72,193.62,https://www.youtube.com/watch?v=pWaecJv0Jjk
Vedo,FOREVER,-6.527,0.744,119.906,https://www.youtube.com/watch?v=CkRWjZTPuMQ
Vedo,Dilemma (Remake),-6.062,0.173,82.536,https://www.youtube.com/watch?v=JmTNuWOh0dc
Vedo,4 Words,-5.719,0.242,94.343,https://www.youtube.com/watch?v=QsiVkwiYOkg
Exaltasamba,Tá Vendo Aquela Lua,-9.044,0.561,163.966,https://www.youtube.com/watch?v=O_vzefyV-4U
Exaltasamba,Livre Pra Voar (Quando A Gente Se Encontrar),-7.065,0.209,175.906,https://www.youtube.com/watch?v=QP5tHyKRSn8
Exaltasamba,Me Apaixonei Pela Pessoa Errada,-11.484,0.676,140.843,https://www.youtube.com/watch?v=ObRr7ipQqqA
Exaltasamba,"Calma Amor - Ao Vivo Na Ilha Da Magia,Brasil/2008",-8.49,0.729,96.19,https://www.youtube.com/watch?v=z8zrBv-qeJ4
Exaltasamba,Fugidinha,-8.902,0.549,172.283,https://www.youtube.com/watch?v=mMgJDHdFdi8
Exaltasamba,Tchau e Bença - Live From Brazil / 2007,-7.926,0.611,95.517,https://www.youtube.com/watch?v=1vTDdHIjcIc
Exaltasamba,"Valeu - Ao Vivo Na Ilha Da Magia,Brasil/2008",-8.416,0.67,87.527,https://www.youtube.com/watch?v=pkmin6B0tHY
Exaltasamba,Mega Star - Ao Vivo Em Brasil/2008,-9.204,0.54,165.717,https://www.youtube.com/watch?v=t8lGXi7Rq9A
Exaltasamba,"Teu Segredo - Ao Vivo Na Ilha Da Magia,Brasil/2008",-10.416,0.718,141.951,https://www.youtube.com/watch?v=Bcatg28KpdM
Exaltasamba,"Até O Sol Quis Ver - Ao Vivo Na Ilha Da Magia,Brasil/2008",-10.75,0.656,147.976,https://www.youtube.com/watch?v=jDTLPA6SPK0
Faith Hill,This Kiss,-5.559,0.175,186.752,https://www.youtube.com/watch?v=dls_cBmUt7Q
Faith Hill,Breathe,-9.007,0.173,136.859,https://www.youtube.com/watch?v=yCmsZUN4r_s
Faith Hill,There You'll Be - 2007 Remaster,-7.208,0.496,129.021,https://www.youtube.com/watch?v=XkSNeIzZncU
Faith Hill,"Where Are You Christmas - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",-9.876,0.59,109.479,https://www.youtube.com/watch?v=Bt3Y3HJpXQs
Faith Hill,Wild One,-9.148,0.185,135.787,https://www.youtube.com/watch?v=WifpCsOQ3JM
Faith Hill,The Way You Love Me,-7.175,0.127,101.99,https://www.youtube.com/watch?v=o8EamHKpdrM
Faith Hill,The Rest of Our Life,-6.908,0.65,119.921,https://www.youtube.com/watch?v=pqdaskhEa0I
Faith Hill,It Matters to Me,-8.218,0.567,135.622,https://www.youtube.com/watch?v=Nj_ZznMMRic
Faith Hill,All My Ex's Live In Texas - Live,-7.797,0.368,133.742,https://www.youtube.com/watch?v=7KOKM46MnhE
Faith Hill,I Need You,-7.067,0.355,159.298,https://www.youtube.com/watch?v=MmxqAGmAttU
Mr.Children,HANABI,-5.541,0.157,112.005,https://www.youtube.com/watch?v=EXxaBXKjl6Q
Mr.Children,Tomorrow never knows,-10.263,0.173,109.035,https://www.youtube.com/watch?v=Nxwt_s1lM04
Mr.Children,名もなき詩,-5.094,0.0417,125.898,https://www.youtube.com/watch?v=kzPEsC2jG1c
Mr.Children,innocent world,-6.525,0.158,119.822,https://www.youtube.com/watch?v=rfVhsgCqG0I
Mr.Children,シーソーゲーム~勇敢な恋の歌~,-5.652,0.142,135.06,https://www.youtube.com/watch?v=mOJIchNt3RY
Mr.Children,Sign,-6.273,0.263,105.018,https://www.youtube.com/watch?v=4wuWJ7GAc2s
Mr.Children,GIFT,-5.491,0.203,148.217,https://www.youtube.com/watch?v=wZlgIGsT-Ns
Mr.Children,足音 ~Be Strong,-4.761,0.00989,146.003,https://www.youtube.com/watch?v=ShhoC3nHX8E
Mr.Children,しるし,-6.3,0.0484,74.025,https://www.youtube.com/watch?v=xXA5StMti8c
Mr.Children,抱きしめたい,-8.647,0.131,144.024,https://www.youtube.com/watch?v=qiUgB0S-1Dc
Redman,Da Rockwilder,-6.995,0.0137,99.137,https://www.youtube.com/watch?v=WCYy8jpp7R8
Redman,Tonight's Da Night,-11.111,0.26,90.247,https://www.youtube.com/watch?v=KrGHujK8rmY
Redman,Part II,-4.965,0.0383,95.86,https://www.youtube.com/watch?v=6kGIeBMbX9Y
Redman,Smoke Buddah,-7.497,0.0946,171.942,https://www.youtube.com/watch?v=qWnXFWDhx-A
Redman,Time 4 Sumaksion,-7.548,0.185,102.857,https://www.youtube.com/watch?v=NiZMqVXVZgA
Redman,How High - Remix,-5.744,0.0395,91.577,https://www.youtube.com/watch?v=6kGIeBMbX9Y
Redman,Pick It Up,-9.021,0.281,94.045,https://www.youtube.com/watch?v=LTZ36G7A3Yk
Redman,Brick City Mashin'!,-5.488,0.164,93.921,https://www.youtube.com/watch?v=waOQuopCAV0
Redman,How High (Remix),-7.341,0.222,186.039,https://www.youtube.com/watch?v=6kGIeBMbX9Y
Redman,Pack a Lunch (with Redman),-7.252,0.219,109.439,https://www.youtube.com/watch?v=fEPj_LuaK08
Los Rehenes,Cosas Buenas Que Parecen Malas,-7.793,0.255,83.009,https://www.youtube.com/watch?v=i67B8Lq9Klw
Los Rehenes,Limosnero De Cariño,-6.035,0.359,84.415,https://www.youtube.com/watch?v=Ap_QuCVD07I
Los Rehenes,Amor En Silencio,-6.633,0.22,76.68,https://www.youtube.com/watch?v=pFDz_5wxt38
Los Rehenes,Verdades Que Duelen,-5.403,0.29,82.826,https://www.youtube.com/watch?v=zeJqtwBRB-8
Los Rehenes,Una Banda Y Un Corrido,-7.935,0.698,183.977,https://www.youtube.com/watch?v=sK4ZjkPnKDw
Los Rehenes,Un Títere,-6.245,0.397,163.107,https://www.youtube.com/watch?v=QO3mcy2TIRs
Los Rehenes,Corazones Rotos,-7.08,0.0824,167.933,https://www.youtube.com/watch?v=LK8BALt4gG8
Los Rehenes,No Me Importa,-5.764,0.345,79.945,https://www.youtube.com/watch?v=KXADQ5OPluI
Los Rehenes,Ni El Primero Ni El Último,-7.639,0.493,84.45,https://www.youtube.com/watch?v=mUs3uO44XLA
Los Rehenes,Adiós Y Buena Suerte,-5.484,0.149,116.562,https://www.youtube.com/watch?v=Oxc7hHMaWHY
LX,Bin in Trance,-5.856,0.0384,160.978,https://www.youtube.com/watch?v=9iM5o1spl20
LX,HaifischNikez Allstars,-5.529,0.162,87.538,https://www.youtube.com/watch?v=1QTOpTZRvnU
LX,Auf Clouds,-7.548,0.394,139.031,https://www.youtube.com/watch?v=Huyya0kGFM0
LX,Vielen Dank,-5.678,0.136,100.027,https://www.youtube.com/watch?v=2ljGwsbRLaI
LX,So High,-8.887,0.163,143.898,https://www.youtube.com/watch?v=1u3fh29Bdbg
LX,Wer von Euch?!,-7.039,0.511,139.891,https://www.youtube.com/watch?v=EisHptTaGK0
LX,Bob Marley,-8.692,0.68,143.953,https://www.youtube.com/watch?v=MVbjHfLWIzs
LX,Optimal,-5.79,0.209,148.968,https://www.youtube.com/watch?v=1im4DNEYzEM
LX,10 Jahre,-6.484,0.0734,121.115,https://www.youtube.com/watch?v=1Sdj9MiCowQ
LX,187 Gang,-8.03,0.087,173.957,https://www.youtube.com/watch?v=RdCtbsKoRuU
Joe,I Wanna Know,-5.959,0.26,136.086,https://www.youtube.com/watch?v=dJ8VjyPw0qY
Joe,Faded Pictures,-7.422,0.125,82.011,https://www.youtube.com/watch?v=y6ntB6Cs98E
Joe,No One Else Comes Close,-9.549,0.534,110.092,https://www.youtube.com/watch?v=bqCW-tFH9nU
Joe,Ride wit U (feat. G-Unit),-5.053,0.0183,101.978,https://www.youtube.com/watch?v=-aKKwRXLRkE
Joe,All The Things (Your Man Won't Do),-6.774,0.247,66.215,https://www.youtube.com/watch?v=cVi25pSRAkc
Joe,Stutter (feat. Mystikal) - Double Take Remix,-6.516,0.0513,89.989,https://www.youtube.com/watch?v=eGY_Qqr2Lm0
Joe,If I Was Your Man,-7.44,0.167,94.932,https://www.youtube.com/watch?v=6ar-7XfCUMo
Joe,More & More,-7.32,0.189,139.974,https://www.youtube.com/watch?v=zqirPOT0oOs
Joe,Another Used To Be,-7.844,0.141,113.999,https://www.youtube.com/watch?v=f9OG62YyDEw
Joe,I Believe in You,-5.99,0.176,59.957,https://www.youtube.com/watch?v=iqhTTufTsU4
Ebru Gündeş,Cennet,-6.731,0.103,180.015,https://www.youtube.com/watch?v=6dGL2PBNHbE
Ebru Gündeş,Çingenem,-8.154,0.652,119.153,https://www.youtube.com/watch?v=uOGTROc4TQ4
Ebru Gündeş,Ölümsüz Aşklar,-10.21,0.627,76.943,https://www.youtube.com/watch?v=D2C3dBE7BtM
Ebru Gündeş,Demir Attım,-8.261,0.771,156.439,https://www.youtube.com/watch?v=xe78SnOpnTY
Ebru Gündeş,Söyleyin,-9.604,0.396,71.205,https://www.youtube.com/watch?v=-XKi5PAAFp8
Ebru Gündeş,Harika,-5.567,0.0363,120.015,https://www.youtube.com/watch?v=VeOdbnOyFn0
Ebru Gündeş,"Kızıl, Mavi",-7.288,0.375,126.975,https://www.youtube.com/watch?v=Beu20PTAg6Y
Ebru Gündeş,Sonsuza Dek,-6.779,0.629,139.767,https://www.youtube.com/watch?v=Irk7IVV8Lbk
Ebru Gündeş,Yaparım Bilirsin,-6.046,0.0891,107.001,https://www.youtube.com/watch?v=Z8FizcVEiJY
Ebru Gündeş,Severek Öleceğim,-8.367,0.203,80.977,https://www.youtube.com/watch?v=WRA4CNvyDkc
Vijay Yesudas,Nee Paartha Vizhigal - The Touch of Love,-6.969,0.293,110.055,https://www.youtube.com/watch?v=_IuJsaMqtqc
Vijay Yesudas,"Don'u Don'u Don'u (From ""Maari"") - The Don's Romance",-4.405,0.287,89.982,https://www.youtube.com/watch?v=nn7WJlphPSE
Vijay Yesudas,Etho Mazhayil,-7.983,0.766,169.749,https://www.youtube.com/watch?v=kwQCvJE4GjI
Vijay Yesudas,Thanne Thanne,-9.867,0.105,165.313,https://www.youtube.com/watch?v=SAnadZaaZCc
Vijay Yesudas,"Maari Thara Local (From ""Maari"") - Here Comes Maari",-4.695,0.622,94.945,https://www.youtube.com/watch?v=JmLhGLM4Uqc
Vijay Yesudas,Malare,-10.841,0.752,82.525,https://www.youtube.com/watch?v=0G2VxhV_gXM
Vijay Yesudas,Evare,-11.408,0.773,82.499,https://www.youtube.com/watch?v=WQk5CI4NZII
Vijay Yesudas,"Uyirin Naadhane - From ""Joseph""",-10.273,0.476,130.018,https://www.youtube.com/watch?v=URCeAHCwHkg
Vijay Yesudas,Piriyadha Enna,-6.841,0.555,89.901,https://www.youtube.com/watch?v=K1sXIzKnsag
The Velvet Underground,Pale Blue Eyes,-18.759,0.911,82.879,https://www.youtube.com/watch?v=KisHhIRihMY
The Velvet Underground,Sunday Morning,-13.268,0.0869,105.826,https://www.youtube.com/watch?v=Xhbyj8pqUao
The Velvet Underground,Femme Fatale,-15.753,0.913,103.918,https://www.youtube.com/watch?v=r_4wKYrky4k
The Velvet Underground,I'll Be Your Mirror,-14.933,0.176,108.976,https://www.youtube.com/watch?v=ZudHYTya-dQ
The Velvet Underground,After Hours,-20.989,0.836,120.834,https://www.youtube.com/watch?v=fND_Y6OgsDs
The Velvet Underground,Oh! Sweet Nuthin' - 2015 Remaster,-11.763,0.303,75.601,https://www.youtube.com/watch?v=yhwSPRY51gs
The Velvet Underground,Sweet Jane - Full Length Version; 2015 Remaster,-7.369,0.015,105.205,https://www.youtube.com/watch?v=uHxLawJONeQ
The Velvet Underground,I'm Waiting For The Man,-9.765,0.032,125.844,https://www.youtube.com/watch?v=99og_g7rXnA
The Velvet Underground,Rock & Roll - Full Length Version; 2015 Remaster,-8.347,0.00401,132.526,https://www.youtube.com/watch?v=1Dahqz-R49I
The Velvet Underground,Heroin,-10.167,0.304,145.733,https://www.youtube.com/watch?v=qFLw26BjDZs
The Cinematic Orchestra,To Build A Home,-15.443,0.885,148.499,https://www.youtube.com/watch?v=oUFJJNQGwhk
The Cinematic Orchestra,That Home,-14.068,0.991,85.508,https://www.youtube.com/watch?v=w-kne4ZTQDE
The Cinematic Orchestra,Arrival of the Birds,-17.439,0.937,173.33,https://www.youtube.com/watch?v=n88MReEC27k
The Cinematic Orchestra,To Believe,-11.694,0.723,69.751,https://www.youtube.com/watch?v=e7q4sgupsZc
The Cinematic Orchestra,Transformation,-15.911,0.933,86.64,https://www.youtube.com/watch?v=n88MReEC27k
The Cinematic Orchestra,Wait For Now - Mary Lattimore Rework,-16.287,0.823,130.574,https://www.youtube.com/watch?v=jikJvWx-KiM
The Cinematic Orchestra,Channel 1 Suite,-7.28,0.0362,173.028,https://www.youtube.com/watch?v=6hlh6cdMV6k
The Cinematic Orchestra,To Build A Home - Radio Version,-14.789,0.637,74.483,https://www.youtube.com/watch?v=oUFJJNQGwhk
The Cinematic Orchestra,A Caged Bird/Imitations of Life,-9.214,0.0535,119.01,https://www.youtube.com/watch?v=o-aH1qXU67I
The Cinematic Orchestra,All That You Give,-7.442,0.168,125.417,https://www.youtube.com/watch?v=T_G6zrRbyA8
Cultura Profética,Ilegal,-4.707,0.366,116.916,https://www.youtube.com/watch?v=nR6xSdArHEc
Cultura Profética,La Complicidad,-5.636,0.155,129.01,https://www.youtube.com/watch?v=Fjg3n5nt550
Cultura Profética,"Saca, Prende y Sorprende",-6.629,0.121,85.965,https://www.youtube.com/watch?v=ilFRysXKwRE
Cultura Profética,Baja la Tensión,-3.843,0.166,123.955,https://www.youtube.com/watch?v=dTb9Nd7UKvQ
Cultura Profética,Rimas Pa' Seducir,-9.911,0.803,124.052,https://www.youtube.com/watch?v=MPWd1GJflIw
Cultura Profética,Un Deseo,-4.878,0.234,127.969,https://www.youtube.com/watch?v=dDK1SXXT0hQ
Cultura Profética,Te Creí,-12.879,0.178,130.079,https://www.youtube.com/watch?v=oSIRVpJCLL8
Cultura Profética,Para Estar,-5.836,0.366,121.04,https://www.youtube.com/watch?v=g03lXv5kCNU
Cultura Profética,De Antes,-7.173,0.218,129.581,https://www.youtube.com/watch?v=8IkeeqmA230
